ID,FIRST,LAST,HAND,BIRTHDATE,COUNTRY
101042,Jim,Sharton,R,19640606,USA
108570,Yusuf,Achmad,R,,INA
101715,Jose Antonio Pepe,Conde,R,19700311,ESP
106993,Federico,Garcia Berro,R,,ARG
107692,Mark,Heather,R,,AUS
108284,Stefan,Lennholm,R,,SWE
107800,Miguel,Puig,R,,ESP
101866,David,Rikl,L,19710227,CZE
100953,Tjahjono,Tjahjono,R,19630815,INA
106790,Craig,Wildey,R,,USA
101857,Jason,Cask,R,19710207,AUS
108365,Terry,Deeth,R,,AUS
101342,Patrick,Galbraith,L,19670416,USA
106568,Antonio,Hartmann,R,,CHI
101767,Lars,Jonsson,R,19700627,SWE
101707,Yuval,Karutzi,R,19700221,ISR
101596,Mohamed,Ridaoui,R,19690413,USA
108227,Sebastian,Soresini,R,,ITA
107444,Jose,Tort,R,,CHI
106860,Deddy,Tedjamukti,R,,INA
101948,Pete,Sampras,R,19710812,USA
106884,Dirk,Hortian,R,,GER
101771,Ashley,Naumann,R,19700702,AUS
106547,Andrew,Wager,R,,USA
101876,Massimo,Ardinghi,R,19710306,ITA
101858,Gilles,Bastie,R,19710209,FRA
101292,Mike,Chinchiolo,R,19661002,USA
107350,Joao,Couto,R,,POR
101356,Buff,Farrow,R,19670528,USA
101505,Darren,Kirk,R,19680723,GBR
107551,Laszlo,Vago,R,,HUN
101450,Jose,Nunes,R,19680305,POR
107166,Hans,Edlund,R,,SWE
101986,David,Ireland,R,19711110,GBR
107352,Joaquin,Lopez San Roman,R,,ESP
107465,Juha,Pesola,R,,FIN
108435,Tony,Pipa,R,,USA
108473,Vince,Ranson,R,,GBR
107443,Jose Ramon,Roca,R,,ESP
108288,Stefan,Tzvetkov,R,,BUL
106928,Edwin,Wu,R,,PER
106833,David,Culley,R,,AUS
108180,Roy,Canada,R,,MEX
106741,Christian,Camradt,L,,DEN
106584,Arnaud,Casagrande,R,,FRA
106890,Donald,England,R,,COL
108060,Remi,Gilberton,R,,FRA
101116,Dean,Goldfine,R,19650308,USA
108571,Yuval,Hirsch,R,,ISR
102085,Sasa,Hirszon,R,19720714,CRO
107984,Peter,Kerekes,R,,HUN
106845,David,Leveaux,R,,BEL
107608,Luke,Leighton,R,,AUS
107955,Paulo,Machado,R,,POR
108442,Torsten,Park,R,,GER
107533,Kurt,Streeter,R,,USA
107595,Luis,Filipe Silva,R,,POR
108169,Rolph,Busch,R,,RSA
102157,Michael,Bayh,R,19721221,GER
107089,Gernot,Boehm,R,,AUT
101814,Colin,Beecher,R,19701016,GBR
107316,Jeff,Banwer,R,,USA
101684,Gabor,Koves,R,19700107,HUN
108520,William,Kyriakos,R,,BRA
101777,Robert,Kraus,R,19700714,GER
102010,Clinton,Marsh,R,19720119,RSA
101258,Scott,Morse,R,19660531,USA
106473,Aleco,Preovolas,R,,USA
107907,Otto,Pueski P223,R,,HUN
107995,Peter,Tragauer,R,,AUT
107874,Nuno,Veiga,R,,POR
107540,Laneal,Vaughn,R,,USA
101929,Joost,Winnink,R,19710630,NED
101648,Daniel,Ahl,R,19691012,GBR
102008,Johan,Alven,R,19720113,SWE
108546,Yacine,Amier,R,,ALG
102135,Emilio,Benfele Alvarez,R,19721115,ESP
101442,Rodrigo,Barnabe,R,19680207,BRA
108490,Walmir,Bandeira,R,,BRA
106830,David,Bodero,R,,ITA
107364,Johan,Burke,R,,RSA
101850,Fritz,Bissell,R,19710127,USA
107143,Gregor,Breznik,R,,YUG
106874,Dick,Bosse,R,,RSA
107349,Joao,Coutinho,R,,POR
101687,David,Dilucia,R,19700115,USA
101860,Mark,Draper,R,19710211,AUS
102019,Dirk,Dier,R,19720216,GER
107133,Greg,Ewansky,R,,USA
101635,Garry,Engleman,R,19690819,GBR
107927,Pat,Emmett,R,,USA
101403,Stephen,Enochs,R,19671002,USA
102018,Tamer,El Sawy,R,19720211,EGY
107919,Paolo,Ferraz,R,,POR
106482,Alessandro,Fornaro,R,,ITA
106522,Andre,Fourie,R,,RSA
107435,Jose,Fontes,R,,POR
108380,Thilo,Fritschi,R,,GER
107075,George,Goncalves,R,,POR
107520,Klaus,Gobel,R,,RSA
106868,Derick,Germishuys,R,,RSA
101815,Sergio,Gomez Barrio,R,19701016,ESP
107545,Lars Eric,Gruner,R,,GER
107516,Kimmo,Hurme,R,,FIN
107579,Louis,Heyl,R,,RSA
108470,Victor,Hendrikz,R,,RSA
102540,Peter,Hajek,R,19750223,GER
107274,Jan,Hedman,R,,SWE
106795,Curtis,Hollinger,R,,USA
107737,Matt,Hewitt,R,,USA
106839,David,Hopper,R,,USA
101669,Gary,Henderson,R,19691213,GBR
126071,Will,Harvie,R,,USA
126074,Leon,Hamui,R,,MEX
108262,Sigifredo,Hidalgo,R,,COL
108528,Wojceh,Jamroz,R,19670323,POL
126075,Igor,Jovanovic,R,,AUS
106593,Asif,Karim,R,,KEN
108094,Rick,Kepler,R,,USA
107386,John,Kapakoglu,R,,GRE
101983,Andrew,Kratzmann,R,19711103,AUS
109940,Ernesto,Lingen,R,,ECU
107464,Juha,Lemponen,R,,FIN
101693,James,Lenton,R,19700129,GBR
107624,Manuel,Moure,R,,ESP
106681,Cameron,Milne,R,,AUS
107948,Paul,Mancini,R,,USA
101938,Bernardo,Mota,R,19710714,POR
107873,Nuno,Mota,R,,POR
107022,Francesco,Michelotti,R,,ITA
126072,Ernesto,Munoz De Cota,R,,MEX
108023,Qiang Hua,Meng,R,,CHN
126073,Francis,Mackie,R,,GBR
101588,Jason,Netter,R,19690329,USA
107568,Lew,Norgarb,R,,RSA
101453,Jeff,Neuman,R,19680309,USA
107567,Levente,Nandori,R,,HUN
102314,Rodrigo,Navarro,R,19740122,BOL
125967,Chinedu Thomas,Nweje,R,,NGR
106904,Duncan,Odipo,R,,KEN
107868,Norbert,Odour,R,,KEN
125968,Sunday,Ogundele,R,,NGR
108472,Vijay,Paul,R,,USA
101732,Pietro,Pennisi,L,19700411,ITA
101946,Milko,Petkov,R,19710811,BUL
101135,Robert,Phillips P239,R,19650510,USA
107011,Filippo,Pietralunga,R,,ITA
102175,Sascha,Petratschek,R,19730217,GER
106948,Enrique,Perez Cassarino,R,,URU
108136,Roberto,Raffa,R,,ITA
106566,Anton,Rens,R,,RSA
107782,Michael,Rice,R,,RSA
106565,Anton,Rapev,R,,BUL
101912,Felipe,Rivera,R,19710510,CHI
107108,Glen,Richards,R,,CAN
102104,Christian,Ruud,R,19720824,NOR
106520,Anders,Rolfsen,R,,NOR
106918,Edson,Raw,R,,BRA
101395,Bob,Surgent,R,19670911,USA
101683,Donavan,September,R,19700105,RSA
102688,Jason,Smith,R,19751122,AUS
101947,Vincenzo,Santopadre,L,19710811,ITA
101457,Frank,Schaffner,R,19680319,GER
106670,Bruce,Steel,R,,USA
126076,Heitor,Santos,R,,BRA
101399,Marco,Turra,R,19670921,ITA
107727,Massimiliano,Troiani,R,,ITA
107610,Ly,Thierno,R,,SEN
107570,Liberal,Tome,R,,POR
106570,Antonio,Torregrosa,R,,ESP
108212,Schalk,Van Der Schyff,R,,RSA
101218,Mike,Velasquez,R,19660107,USA
101957,Milen,Velev,R,19710904,BUL
101531,Mario,Visconti,R,19681023,ITA
107373,Johan,Westerberg,R,,SWE
108092,Richard,Wihlborg,R,,SWE
101538,Michael,White,R,19681031,RSA
125975,Tom,Wangelin,R,,USA
101482,Markus,Zoecke,R,19680510,GER
101900,Nicklas,Kulti,R,19710422,SWE
101965,Wayne,Ferreira,R,19710915,RSA
101613,Malivai,Washington,R,19690620,USA
101843,Sergi,Bruguera,R,19710116,ESP
101591,Danny,Sapsford,R,19690403,GBR
108367,Tertius,Reynders,R,,RSA
102031,Sandor,Noszaly,R,19720316,HUN
101720,Agustin,Garizzio,R,19700319,ARG
101723,Magnus,Larsson,R,19700325,SWE
101107,Charles,Merzbacher,R,19650131,USA
101890,Jonathan,Stark,R,19710403,USA
101213,Arkie,Engle,L,19651219,USA
101719,Frederic,Fontang,R,19700318,FRA
101797,Jacco,Eltingh,R,19700829,NED
101204,Eric,Amend,R,19651117,USA
101820,Marc,Rosset,R,19701107,SUI
101518,Sandro,Della Piana,R,19680919,SUI
101271,John,Schmitt,R,19660725,USA
107170,Hans,Priller,R,,AUT
101513,John,Stimpson,R,19680904,USA
101932,Jared,Palmer,R,19710702,USA
101725,Gabriel,Markus,R,19700331,ARG
102001,German,Lopez,R,19711229,ESP
101469,Brian,Garrow,R,19680408,USA
101914,Lars,Koslowski,R,19710522,GER
101503,Donni,Leaycraft,R,19680718,USA
101734,Ulli,Nganga,R,19700417,GBR
101792,Slava,Dosedel,R,19700814,CZE
101917,Grant,Stafford,R,19710527,RSA
102148,Fabrice,Santoro,R,19721209,FRA
107336,Jesus,Manteca,R,,ESP
101465,Clinton,Banducci,R,19680405,RSA
101463,Bernd,Karbacher,R,19680403,GER
101758,Cristian,Brandi,R,19700610,ITA
101193,James,Schor,R,19651014,USA
101576,Ryuso,Tsujino,R,19690224,JPN
106954,Eric,Dawance,R,,BEL
106887,Dominic,Durand,R,,FRA
101157,Paul,Hand,R,19650703,GBR
102235,Tommy,Ho,L,19730617,USA
107915,Pablo,Francisco,R,,ESP
101625,Steve,Herdoiza,R,19690721,USA
107571,Lindsay,Rawstorne,R,,FRA
107196,Hernan,Chousa,R,,ARG
106773,Claudio,Rottger,R,,GER
107181,Haseeb,Aslam,R,,PAK
101991,Mauricio,Hadad,R,19711207,COL
107869,Norberto,Mantinan,R,,MEX
101605,Jiu Hua,Zhang,R,19690514,CHN
101961,Martin,Stringari,R,19710910,ARG
107206,Holger,Speker,R,,GER
108391,Thomas,Soerensen,R,,DEN
101691,Florian,Krumrey,R,19700127,GER
106585,Arnaud,Deleval,R,,FRA
107966,Pelle,Sjoeden,R,,SWE
101410,Jeff,Cathrall,R,19671025,USA
101748,Ivan,Keskinov,R,19700522,BUL
106925,Eduardo,Nunes,R,,BRA
101742,Johan,Sandberg,R,19700512,SWE
101661,Nicolas,Becerra,R,19691106,ARG
108272,Sotero,Rebelo,R,,POR
108426,Tomas,Weindorfer,R,,AUT
101187,Mark,Jacobson,R,19650926,USA
101924,Stefano,Pescosolido,R,19710613,ITA
101594,Carsten,Arriens,R,19690411,GER
101800,Daniele,Balducci,R,19700910,ITA
101895,Michael,Brown B395,R,19710410,AUS
106581,Armand,Custers,R,,NED
107617,Magnus,Nilsson,R,,SWE
101787,Darren,Patten,R,19700810,AUS
101821,Peter,Tramacchi,R,19701108,AUS
107370,Johan,Milbrimk,R,,SWE
101925,Massimo,Boscatto,R,19710621,ITA
107187,Henk,Burger,R,,NED
107526,Konrad,Schmid,R,,GER
106931,Elias,Coelho,R,,BRA
107058,Gary,Drake,R,,GBR
107773,Michael,Karbacher,R,,GER
101862,Maurice,Ruah,R,19710219,VEN
101577,Jia Ping,Xia,R,19690301,CHN
102302,Marcelo,Saliola,L,19731231,BRA
107244,Ivan,Trevino,R,,MEX
101779,Pavel,Vizner,R,19700715,CZE
107818,Miles,Walker,R,,USA
107348,Joakim,Bengtsson,R,,SWE
107367,Johan,Evergaard,R,,SWE
107697,Mark,Johnson,R,,RSA
108086,Richard,Lubner,R,,RSA
108019,Pierre,Montgomery,R,,RSA
106443,Abrie,Du Plooy,R,,RSA
108339,Tad,Grattan,R,,USA
108150,Rodrigo,Urzua,R,,CHI
107769,Michael,Feldbausch,R,,GER
102147,Oliver,Fernandez,R,19721207,MEX
101756,Jeffrey,Hunter,R,19700606,GBR
101610,Donnie,Isaak,R,19690610,USA
108181,Rozzell,Lightfoot,R,,USA
106979,Fabio,Melegari,R,,ITA
107247,Ivo,Pastika,R,,CZE
107931,Patricio,Quijano,R,,MEX
106949,Enrique,Ruiz,R,,COL
101379,Jaime,Teandon,R,19670724,MEX
108504,Wayne,Davis,R,,AUS
101592,Peter,Hruncak,R,19690405,CZE
101608,Tom,Kempers,R,19690601,NED
108471,Victor,Lopez,R,,ESP
107439,Jose Maria,Blasi,R,,ESP
101775,Frederik,Fetterlein,R,19700711,DEN
100937,Ruben,Lamothe,R,19630704,HAI
108507,Wege,Van Niekerk,R,,RSA
107438,Jose Maria,Arenas,R,,ESP
101757,Patrik,Albertsson,L,19700607,SWE
100862,Gus,Andersen,R,19621010,USA
101842,Jose,Alejos,R,19710116,ESP
107375,John,Arbanas,R,,AUS
106695,Carlos,Claverie,R,,VEN
107151,Gustavo,Carbonari,R,,ARG
106809,Daniel,Dobre,R,,ROU
106775,Claus,Duppe,R,,GER
107045,Fredrik,Eliasson,L,,SWE
108346,Takanobu,Fujii,R,,JPN
106843,David,Katcharava,R,,RUS
101968,Ola,Kristiansson,R,19710923,SWE
101458,Laurence,Matthews,R,19680319,GBR
107471,Junichi,Maruyama,R,,JPN
101630,Clement,Ngoran,R,19690807,CIV
101291,Paul,Palandjian,L,19660928,USA
101653,Nigel,Russell,R,19691027,GBR
107419,Jorge,Sedeno,R,,ESP
102301,Sebastien,Leblanc,L,19731227,CAN
107989,Peter,Moshamer,R,,AUT
102055,Bertrand,Madsen,R,19720518,HAI
102025,Mikael,Tillstrom,R,19720305,SWE
107087,Gerd,Albiez,R,,GER
107682,Mark,Billone,R,,USA
108233,Seong Hoon,Choi,R,,KOR
106832,David,Collins,R,,GBR
102202,Kenneth,Carlsen,L,19730417,DEN
106503,Alfred,Dundalek,R,,AUT
102111,Diego,Del Rio,R,19720904,ARG
108386,Thomas,Fergg,R,,GER
107742,Matthias,Frisk,R,,SWE
107770,Michael,Franchi,R,,USA
107623,Manuel,Gasbarri,R,,ITA
107771,Michael,Hammett,R,,USA
107854,Nick,Jones,R,,GBR
101515,Donald,Johnson,L,19680909,USA
108029,Radek,Kocek,R,,USA
108116,Robert,Lindberg,R,,SWE
107154,Gustavo,Merbilhaa,R,,ARG
107116,Goran,Mihajlovic,R,,YUG
107310,Jean,Nabi,R,19731104,CIV
106819,Danilo,Pila,R,,PHI
101869,Juan Luis Tati,Rascon,R,19710302,ESP
106944,Enrico,Sellan,R,,ITA
101722,Han Cheol,Shin,R,19700323,KOR
102013,Blaz,Trupej,R,19720202,SLO
102133,Laurence,Tieleman,R,19721114,ITA
102171,Reinhard,Wawra,R,19730207,AUT
107679,Mark,Farren,R,,USA
101539,Alberto,Gutierrez G230,R,19681102,ESP
107885,Oliver,Trott,R,,GER
102205,Sebastien,Lareau,R,19730427,CAN
106923,Eduardo,Mandarino,R,,ESP
108436,Tony,Richey,R,,JAM
107740,Matthew,Akman,R,,CAN
101954,Oscar,Bustos,R,19710826,CHI
102129,Gabrio,Castrichella,R,19721024,ITA
106831,David,Clarry,R,,GBR
107422,Jorn,Dankaart,R,,NED
106757,Christophe,Fournerie,R,,FRA
107481,Karl,Hale,R,,JAM
108207,Sang Soo,Lee,R,,KOR
107547,Lars,Lampe,R,,GER
101607,Mitch,Michulka,R,19690531,USA
107609,Lutz,Mieschke,R,,GER
107027,Francisco,Morell,R,,ESP
101714,Adrian,Morgan,R,19700311,GBR
107220,Ian,Morgan,R,,GBR
108143,Rod,Rafael,R,,PHI
108534,Xi Dong,Dai,R,,CHN
107694,Mark,Hopkins,R,,AUS
101937,Robbie,Koenig,R,19710705,RSA
107753,Mauricio,Lederman,R,,COL
101701,Bing,Pan,R,19700213,CHN
106693,Carlos,Bustos,R,,USA
101981,Sascha,Bandermann,L,19711029,GER
101305,Jeff,Greenwald,R,19661110,USA
102071,Robert,Janecek,R,19720609,CAN
108160,Roland,Leissler,R,,GER
107668,Marek,Miskolci,R,,CZE
107949,Paul,Martins,R,,BRA
107876,Odair,Santos,R,,BRA
122928,Larry,Angus,U,19691115,ISV
107558,Leandro,Almeida,R,,BRA
101885,Wayne,Arthurs,L,19710318,AUS
107519,Klaus,Bergstrom,R,,SWE
102080,Will,Bull,R,19720701,USA
106805,Daniel,Baertschi,R,,SUI
101970,Iztok,Bozic,R,19710927,SLO
101396,Massimiliano,Benedetti,R,19670912,ITA
107932,Patrick,Baumeler,R,,PER
107447,Juan,Boyanovich,R,,PER
107822,Mitchell,Bridge,R,,USA
108290,Stefano,Caroni,R,,ITA
101865,Albert,Chang,R,19710227,CAN
108205,Samuel,Constantino,R,,MEX
108276,Spyros,Charalamdous,R,,CYP
108211,Savvas,Constantinou,R,,CYP
102152,Pablo,Campana,R,19721216,ECU
107714,Martin,Dionne,R,,CAN
107506,Kevin,Dykes,R,,GBR
107431,Jose,De Miguel,R,,ESP
107163,Halid,El Sallawy,R,,EGY
107182,Hassan,El Arousy,R,19710211,EGY
102358,Thomas,Enqvist,R,19740313,SWE
106696,Carlos,Engel,R,,BRA
108186,Rudolf,Fekete,R,,HUN
106527,Andreas,Fikas,R,,GRE
101873,Valentin,Frieden,R,19710305,SUI
108031,Rafael,Figueredo,R,,COL
107319,Jeff,Gross,R,,USA
102219,Juan,Garat,R,19730516,ARG
107554,Laurent,Guersan,R,,FRA
106782,Colin,Grant,R,,HKG
107064,Gaston,Garcia Alonso,R,,ARG
107406,Jonas,Gustafsson,R,,SWE
108552,Yannos,Hadjigeorgiou,R,19640313,CYP
117522,Omar,Haggag,U,19710102,EGY
109363,Jose Enrique,Hernandez,R,,MEX
123479,Bruce,Kurtz,U,19641123,USA
107925,Pasi,Kinnunen,R,,FIN
107088,Gerhard,Kochl,R,,AUT
101522,Chi Wan,Kim,R,19681001,KOR
101633,Seong Kon,Kim,R,19690811,KOR
101826,Alex,Lopez Moron,R,19701128,ESP
108285,Stefan,Lohse,R,,GER
106555,Angel Luis,Lopez,R,,ESP
107962,Pedro,Lopez,R,,COL
107345,Jin So,Lee,R,,KOR
100927,Chris,Mcgarey,R,19630527,USA
101926,Andrei,Merinov,L,19710623,RUS
124930,Andreas,Matzinger,U,19710315,SUI
107137,Greg,Muller,R,,RSA
102053,Brian,Macphie,L,19720511,USA
101838,Pablo,Minutella,R,19710107,ARG
107392,John,Mwalongo,R,,ZAM
108277,Srdan,Muskatirovic,R,19720410,SRB
101953,Kentaro,Masuda,R,19710826,JPN
109195,Mostafa,Naiem,R,,EGY
107712,Markus,Neuhausen,R,,GER
107065,Gaston,Naon,R,,ARG
102822,Carlos,Oliveira,R,19760630,BRA
101887,Marko,Por,R,19710325,SLO
106541,Andrew,Poole,R,,GBR
108159,Rohit,Rajpal,R,,IND
109385,Raul,Ranzinger,R,,BRA
102257,Greg,Rusedski,L,19730906,GBR
107783,Michael,Roberts,R,,USA
108035,Rafael,Reichow,R,,BRA
107224,Ignace,Rotman,R,,SUI
107661,Marco,Saliola,R,,BRA
106544,Andrew,Stoner,R,,USA
107156,Gustavo,Silva,R,,BRA
101562,Scott,Sigerseth,R,19690115,USA
124713,Marco,Sitepu,U,19681123,INA
108463,Veerawah,Selvam,R,,MLI
107441,Jose Mario,Silva,R,,POR
107786,Michael,Stump,R,,GER
101853,Ji Hyeob,Shin,R,19710131,KOR
107061,Gary,Stewart,R,,GBR
108578,Zhi Wei,Sun,R,,CHN
107019,Floriano,Salvoni,R,,ITA
102002,Davide,Scala,R,19720102,ITA
101617,Dennis,Schmid,R,19690624,USA
107747,Mattias,Sundberg,R,,SWE
108070,Reto,Staubli,R,,SUI
108254,Shinya,Tanaka,R,,JPN
102084,Simon,Touzil,R,19720709,GER
109490,David,Valeriano,R,,ESP
108485,Volker,Venohr,R,,GER
102118,Radomir,Vasek,R,19720923,CZE
102657,Yue Wei,Wang,R,19750919,CHN
108223,Scott,Wlodychak,R,,USA
107399,John,Werner,R,,AUS
102007,Xin,Xu,R,19720111,CHN
101975,Martin,Zumpft,R,19711011,GER
107569,Li Wu,Zhang,R,,CHN
101774,Todd,Martin,R,19700708,USA
101352,Jae Sik,Kim,R,19670517,KOR
101789,Steve,Bryan,R,19700810,USA
101492,Sander,Groen,L,19680616,NED
101362,Stephane,Simian,L,19670608,FRA
107369,Johan,Kjellsten,R,,SWE
101614,Razvan,Itu,R,19690620,ROU
101990,Richard,Krajicek,R,19711206,NED
101330,Tim,Donovan,R,19670220,USA
102154,Marcos,Ondruska,R,19721218,RSA
101192,Mike,Wolf,L,19651006,USA
107101,Giorgio,Carneade,R,,ECU
101819,Frederic,Vitoux,R,19701030,FRA
101141,David,Harkness,L,19650529,USA
101245,Mike,Holten,L,19660330,USA
108155,Roger,Pettersson,R,,SWE
101847,Bret,Richardson,R,19710123,AUS
101823,Gerald,Mandl,L,19701112,AUT
107426,Jose Antonio,Pellejero,R,,ESP
101302,Ola,Jonsson J092,R,19661103,SWE
107127,Grant,Adams,R,,RSA
101618,Mathias,Huning,R,19690625,GER
101945,Thierry,Guardiola,R,19710807,FRA
107172,Harald,Mair,R,,AUT
107709,Markus,Hintermeier,R,,GER
101959,Robert,Eriksson,R,19710907,SWE
101293,Ted,Scherman,R,19661003,USA
101248,Pat,Crow,R,19660411,USA
101864,Fernon,Wibier,R,19710225,NED
106967,Ettore,Rossetti,R,,ITA
101849,Nicola,Bruno,R,19710126,ITA
107293,Jason,Sher,R,,RSA
107257,Jack,Griffin,R,,USA
101353,Lionel,Barthez,R,19670518,FRA
101897,Fernando,Meligeni,L,19710412,BRA
102024,Hernan,Gumy,R,19720305,ARG
107794,Michel,Lunesu,R,,FRA
106533,Andres,Alarcon,R,,ECU
106528,Andreas,Fink,R,,ITA
107193,Herald,Digel,R,,GER
107653,Marco,Cacopardo,R,,USA
101437,Seung Ho,Ji,R,19680128,KOR
106526,Andreas,Ehrnvall,R,,SWE
108311,Steve,Jung,R,,USA
108307,Steve,Cornelissen,R,,BEL
101584,Keith,Evans,R,19690322,USA
101749,Boris,Laustroer,R,19700524,GER
101711,Alex,Obrien,R,19700307,USA
102047,Pier,Gauthier,R,19720420,FRA
108509,Wentzel,Pretorius,R,,RSA
106898,Douglas,Geiwald,R,,SWE
107021,Fran,Bosch,R,,ESP
101980,Howard,Joffe,R,19711024,RSA
108291,Stefano,Colombo,R,,ITA
101210,Nam Ju,Bae,R,19651205,KOR
101231,Ryan,Blake,R,19660204,USA
107010,Filippo,Grasso,R,,ITA
101998,Brendan,Curry,R,19711221,RSA
101888,Daniel,Vacek,R,19710401,CZE
107346,Jin Soo,Lee,R,,KOR
101280,Mikael,Stadling,L,19660810,SWE
102093,Martin,Damm,R,19720801,CZE
101677,Zoran,Sevcenko,R,19691221,MKD
101877,Milan,Trneny,R,19710306,CZE
107195,Hernan,Auguste,R,,ARG
101139,Steve,Bickham,R,19650527,USA
108232,Seok Jin,Chung,R,,KOR
101699,Alois,Beust,R,19700208,FRA
101801,Mark,Hlawaty,R,19700910,AUS
107886,Oliver,Vogt,R,,GER
108229,Sebastien,Hette,R,,FRA
101600,Daniel,Courcol,R,19690426,FRA
107664,Marcos,Garzo,R,,ESP
107992,Peter,Peham,R,,AUT
107472,Jurgen,Hager,R,,AUT
107889,Olivier,Launo,R,,FRA
102375,Dinu,Pescariu,R,19740412,ROU
106579,Arjan,Van Der Zande,R,,NED
108174,Ron,Ward,R,,USA
102005,Johan,De Beer,R,19720106,RSA
107460,Juan Pablo,Etchecoin,R,,BRA
107209,Horacio,Matta,R,,CHI
101666,Fabio,Rizzo,R,19691202,ITA
107586,Lui,Pang,R,,HKG
101776,Sandon,Stolle,R,19700713,AUS
102110,Daniel,Nestor,L,19720904,CAN
102223,Karim,Alami,R,19730524,MAR
101590,Eui Jong,Chang,R,19690401,KOR
101348,Dave,Randall,R,19670508,USA
107575,Long,Phan,R,,USA
107589,Luis,Andreotti,R,,ARG
106515,Amit,Ben David,R,,ISR
101498,Clinton,Ferreira,R,19680705,RSA
101770,Lech,Sidor,R,19700630,POL
108235,Sergej,Skakun,R,,RUS
107201,Hidehiko,Tanizawa,R,,JPN
101670,Martin,Schaffl,R,19691213,AUT
108114,Robert,Kresberg,R,,USA
107113,Gonzalo,Lopez Fabero,R,,ESP
102187,John Laffnie,De Jager,R,19730317,RSA
106938,Emmanuel,Brard,R,,FRA
107096,Gildardo,Cuartas,R,,COL
107512,Ki Ju,Chung,R,,KOR
102304,Grant,Doyle,R,19740109,AUS
107081,Gerard,Gbedey,R,,TOG
106847,David,Lomicky,R,,USA
106556,Angel,Martinez,R,,COL
107745,Mattias,Mander,R,,GER
108524,William,Oneil,R,,AUS
102209,Jamie,Holmes,R,19730504,AUS
102043,Nick,Adams,R,19720412,GBR
102365,Donny,Susetyo,R,19740328,INA
107363,Joern,Grunewald,R,,GER
107283,Janne,Vilhunen,R,,FIN
107524,Kodzo,Apeti,R,19671109,TOG
101497,Douglas,Sachs,R,19680702,USA
102670,Lior,Dahan,R,19751014,ISR
108572,Yves,Ngoran,R,,CIV
102331,Ilou,Lonfo,R,19740204,CIV
101994,Remus,Farcas,R,19711211,ROU
102065,Nicolas,Sabas,R,19720526,FRA
102645,Pier,Squillari,R,19750822,ARG
108531,Won Geun,Na,R,,KOR
108390,Thomas,Prerovsky,R,,AUT
102106,Davide,Sanguinetti,R,19720825,ITA
107816,Mike,Van Den Berg,R,,NED
101763,Rodolfo,Ramos Paganini,R,19700618,ARG
108255,Shlomo,Shemesh,R,,ISR
106488,Alex,Rouse,R,,GBR
106598,Avi,Fadlun,R,,ISR
106713,Chad,Andrews,R,,USA
106596,Aurel,Damian,R,,ROU
108182,Ruben,Alvarenga,R,,PAR
101927,Fermin,Novillo,R,19710628,ESP
101296,Brad,Koontz,R,19661021,USA
107710,Markus,Nacke,R,,GER
107813,Mike,Oosterveen,R,,NED
102193,Vuk,Jovanovic,R,19730329,SRB
107470,Julio,Noriega,R,,PER
108251,Shigefusa,Kanroji,R,,JPN
106776,Clavdio,Galoppini,R,,ESP
107951,Paul,Scholtz,R,,USA
101628,Gerardo,Martinez,R,19690803,MEX
106688,Carlos,Alcaraz Gonzalez,R,,ESP
101863,Roberto,Alvarez,R,19710223,ARG
102293,Xavier,Avila,R,19731210,ESP
108461,Valerio,Boccitto,R,,VEN
106481,Alessandro,Bosic,R,,YUG
103384,Vincent,Baudat,R,19790610,FRA
102132,Ivan,Baron,R,19721112,USA
101612,Roland,Burtscher,R,19690615,AUT
125977,Sven,Brandau,R,,USA
108383,Thomas,Breuninger,R,,GER
101557,Jeff,Chiang,R,19690101,USA
108074,Ricardo,Colombini,R,,ITA
108073,Ricardo,Cayola,R,,POR
101521,Elson,Cantuaria,R,19680927,BRA
106726,Chris,Cocotos,R,,USA
107673,Mario,Cleto,R,,BRA
108456,Ulices,Cerda,R,,CHI
107070,Genaro,De Leon,R,,DOM
106485,Alex,De Felipe,R,,ESP
107980,Peter,Geppel,R,,AUS
106731,Chris,Gambino,R,,USA
106761,Christopher,Gillis,R,,USA
107943,Paul,Gastonguay,R,,USA
125780,Rolf,Harrison,U,,HKG
107266,James,Hevron,R,,USA
107606,Lukas,Hovorka,R,,CZE
107401,Johnaton,Haycock,R,,GBR
102131,Alistair,Hunt,R,19721111,NZL
102033,Abdelhak,Hameurlaine,R,19720319,ALG
108353,Tal,Harel,R,,ISR
101941,Hiroki,Ishii,R,19710727,JPN
107337,Jett,Jones,R,,USA
108145,Rodney,Jacks,R,,USA
106798,Dae Sung,Jin,R,,KOR
107335,Jesper,Joergensen,R,,DEN
123222,Juan Rahman,Jousef,U,,INA
108323,Steven,Kangwa,R,19661125,ZAM
108581,Zoltan,Krasznai,R,,HUN
101762,Tae Hee,Kong,R,19700617,KOR
108258,Shoji,Katoh,R,,JPN
107282,Janne,Kiilavirta,R,,FIN
123166,Ehud,Kish,U,19731029,ISR
107596,Luis,Largacha,R,,COL
108555,Yassine,Lalaoui,R,,MAR
102464,Todd,Larkham,R,19741013,AUS
125978,Andres,Marco,R,,ESP
101553,Daniel,Marting,R,19681228,USA
106960,Ernesto,Munoz De Cote,R,,MEX
101554,Mark,Markov,R,19681229,BUL
102446,Andrei,Medvedev,R,19740831,UKR
102506,Quino,Munoz,R,19750104,ESP
