first_name,last_name,hand,birth_date,country_code
Andres,Gomez,L,19600227.0,ECU
Ray,Disco,R,19600304.0,USA
Fritz,Buehning,R,19600305.0,USA
Ivan,Lendl,R,19600307.0,USA
Mike,Leach,L,19600309.0,USA
Andy,Gordon,R,19600316.0,USA
Helmar,Stiegler,R,19600318.0,AUT
Bob,Green,R,19600325.0,USA
Damir,Keretic,R,19600326.0,GER
Javier,Contreras,R,19600327.0,MEX
Marcel,Freeman,R,19600330.0,USA
Stephan,Medem,L,19600402.0,SUI
Andy,Avrams,R,19600403.0,USA
Ross,Dubbins,R,19600404.0,USA
Per,Hjertquist,R,19600406.0,SWE
Jeff,Arons,R,19600407.0,USA
Charles Bud,Cox,R,19600411.0,USA
Thomas,Renz,R,19600415.0,GER
Guillermo,Stevens,R,19600422.0,MEX
Derek,Segal,R,19600507.0,RSA
Robbie,Venter,L,19600507.0,RSA
Jeff,Turpin,R,19600513.0,USA
John,Mccurdy,R,19600513.0,AUS
Yannick,Noah,R,19600518.0,FRA
Bob,Blazekovic,R,19600526.0,USA
Bill,Gilmour,R,19600529.0,AUS
Jeremy,Dier,R,19600530.0,GBR
Peter,Johnston,L,19600601.0,AUS
Morris Skip,Strode,R,19600605.0,USA
Ernie,Fernandez,R,19600608.0,PUR
Robert,Crames,R,19600621.0,USA
Andreas,Muschik,R,19600710.0,GER
Martin,Guntrip,R,19600718.0,GBR
Karl,Richter,L,19600721.0,USA
Delayne,Howell,R,19600727.0,USA
Mike,Benson,R,19600801.0,USA
Tim,Mayotte,R,19600803.0,USA
Marco,Armellini,R,19600817.0,ITA
Ivo,Werner,R,19600819.0,GER
Greg,Amaya,R,19600823.0,USA
James,Rubin,R,19600829.0,USA
Eric,Riley,R,19600831.0,USA
Tim,Downey,R,19600831.0,USA
Mark,Buckley,R,19600901.0,USA
Choon Ho,Kim,R,19600902.0,KOR
Young Dae,Jeon,R,19601004.0,KOR
Chris,Johnstone,R,19601012.0,AUS
Heinz,Gildemeister,R,19601018.0,CHI
Marko,Ostoja,R,19601020.0,CRO
Sean,Brawley,R,19601024.0,USA
Randy,Nixon,R,19601105.0,USA
Billy,Nealon,L,19601111.0,USA
Erik,Vant Hof,R,19601112.0,USA
Mike,Howard,R,19601114.0,USA
Mark,Witsken,R,19601130.0,USA
Kevin,Mcclintic,R,19601201.0,USA
Greg,Neuhart,R,19601202.0,USA
Phil,Lehnhoff,R,19601208.0,USA
Pedro,Rebolledo,R,19601217.0,CHI
Tres,Cushing,R,19601225.0,USA
John,Fitzgerald,R,19601228.0,AUS
Broderick,Dyke,L,19601231.0,AUS
Jim,Gurfein,L,19610104.0,USA
Norm,Schellenger,R,19610112.0,USA
Tim,Robson,R,19610114.0,GBR
Paul,Crozier,R,19610121.0,USA
Juan,Avendano,R,19610129.0,ESP
Ted,Erck,R,19610214.0,USA
Wolfgang,Baerenthaler,R,19610215.0,AUT
Michael,Fancutt,R,19610220.0,AUS
Jacques,Hervet,R,19610225.0,FRA
Gary,Niebur,L,19610309.0,USA
Michael,Mortensen,R,19610312.0,DEN
Greg,Whitecross,R,19610315.0,AUS
Raul Antonio,Viver,L,19610317.0,ECU
Todd,Nelson,R,19610318.0,USA
Fernando,Soler,R,19610327.0,ESP
Florin,Segarceanu,R,19610329.0,ROU
Hector,Ortiz,R,19610402.0,MEX
Ricardo,Rivera,R,19610408.0,ARG
Woo Ryong,Lee,R,19610408.0,KOR
Andy,Krantz,R,19610411.0,USA
Stevenson,Clarke,R,19610413.0,USA
Hugo,Nunez,R,19610414.0,ECU
Gary,Lemon,R,19610416.0,USA
Schalk,Van Der Merwe,R,19610416.0,RSA
Miguel,Margets,R,19610420.0,ESP
Dan,Cassidy,R,19610429.0,USA
Darrell,Smith,R,19610430.0,USA
Christo,Steyn,R,19610501.0,RSA
Mike,Conroy,R,19610502.0,USA
Peter,Doohan,R,19610502.0,AUS
Stefan,Reich,R,19610504.0,GER
Brett,Buffington,R,19610505.0,USA
Glenn,Layendecker,L,19610509.0,USA
Frank,Schafer,R,19610512.0,GER
Dave,Siegler,R,19610531.0,USA
Tracy,Fenelon,R,19610601.0,USA
Roberto,Saad,R,19610603.0,ARG
Ramesh,Krishnan,R,19610605.0,IND
Juan Carlos,Ayala,R,19610618.0,CHI
Rafael,Avalos Brenes,R,19610621.0,CRC
Mark,Blincow,R,19610701.0,GBR
David,Sammel,R,19610705.0,RSA
Anders,Jarryd,R,19610713.0,SWE
John,Van Nostrand,R,19610717.0,USA
Danie,Visser,L,19610726.0,RSA
Mark,Pinchoff,R,19610729.0,USA
Danny,Saltz,R,19610730.0,USA
Freddie,Sauer,R,19610802.0,RSA
Brad,Gilbert,R,19610809.0,USA
Gabriel,Urpi,R,19610816.0,ESP
Rodney,Harmon,R,19610816.0,USA
Craig,Kardon,R,19610825.0,USA
Rudiger,Vogel,R,19610831.0,GER
Nick,Brown,R,19610903.0,GBR
Mario,Martinez,R,19610912.0,BOL
Peter,Moraing,R,19610913.0,GER
Kelvin,Belcher,R,19610920.0,USA
Kelly,Evernden,R,19610921.0,NZL
Brian,Joelson,R,19610930.0,USA
Thomas,Stalhandske,R,19611002.0,ARG
Tian C,Viljoen,R,19611004.0,RSA
Tomm,Warneke,R,19611009.0,USA
Doug,Stone,R,19611010.0,USA
Joe,Leytze,R,19611014.0,USA
Kevin,Moir,R,19611014.0,RSA
Mike,De Palmer,L,19611017.0,USA
Bernhard,Pils,R,19611020.0,AUT
Pablo,Arraya,R,19611021.0,PER
Mark,Mees,R,19611026.0,USA
Darcy,Carroll,R,19611102.0,USA
Jesus,Colas,R,19611111.0,ESP
Marcus,Schur,R,19611114.0,GER
Dale,Houston,R,19611115.0,AUS
Joseph,Russell,R,19611122.0,USA
Ivan,Dupasquier,R,19611123.0,SUI
Bruce,Derlin,L,19611128.0,NZL
Bruce,Brescia,R,19611201.0,USA
Adrian,Marcu,R,19611203.0,ROU
Stephane,Bonneau,R,19611208.0,CAN
Srinivasan,Vasudevan,R,19620104.0,IND
Alvaro,Jordan,R,19620108.0,COL
Ahmed,El Mehelmy,R,19620125.0,EGY
Ben,Testerman,L,19620202.0,USA
Howard,Sands,R,19620205.0,USA
Carlos,Castellan,R,19620208.0,ARG
Diego,Perez,R,19620209.0,URU
Richard,Akel,L,19620212.0,USA
Charles,Honey,R,19620213.0,RSA
Stefan,Svensson,R,19620217.0,SWE
Henri,De Wet,R,19620301.0,RSA
Mark,Groetsch,R,19620306.0,USA
Paul,Lobban,R,19620310.0,RSA
Marcelo,Hennemann,R,19620311.0,BRA
Peter,Pfannkoch,R,19620317.0,GER
Juan,Aguilera,R,19620322.0,ESP
Paul,Chamberlin,R,19620326.0,USA
Michael,Brandt,R,19620405.0,GER
Gerald,Mild,R,19620408.0,AUT
Uwe,Schumann,R,19620408.0,GER
Joan,Roura Agusti,R,19620415.0,ESP
David,Pate,R,19620416.0,USA
Joshua,Sarner,R,19620422.0,USA
Mark,Basham,L,19620424.0,USA
Vaughn,Bryan,R,19620424.0,USA
Daniel,Montes De Oca,R,19620426.0,URU
Thierry,Pham,R,19620428.0,FRA
Hans,Simonsson,R,19620501.0,SWE
John,Losito,R,19620502.0,USA
Steven,Matthews,R,19620502.0,GBR
Peter,Bastiansen,R,19620503.0,DEN
Hugo,Chapacu,R,19620505.0,PAR
Juan Antonio,Rodriguez,R,19620505.0,ESP
Jean Luc,Cotard,R,19620507.0,FRA
John,Davis,R,19620518.0,USA
Jan,Gunnarsson,R,19620530.0,SWE
Gary,Donnelly,R,19620603.0,USA
Rick,Rudeen,R,19620605.0,USA
Constantinos,Efremoglou,R,19620606.0,GRE
Marc,Flur,R,19620608.0,USA
Karsten,Schulz,R,19620609.0,GER
Hans Dieter,Beutel,R,19620612.0,GER
Glenn,Michibata,R,19620613.0,CAN
Jeremy,Bates,R,19620619.0,GBR
Steve,Wood,R,19620625.0,AUS
Laird,Dunlop,R,19620628.0,CAN
Mark,Wooldridge,R,19620707.0,USA
Jin Sun,Yoo,R,19620712.0,KOR
Randolf,Scheller,R,19620714.0,GER
Fred,Viancos,R,19620716.0,USA
Jerome,Potier,L,19620718.0,FRA
Scott,Zaccaria,R,19620726.0,USA
Ted,Farnsworth,R,19620730.0,USA
Jon,Kamisar,R,19620801.0,USA
Alberto,Tous,R,19620803.0,ESP
David,Graham,R,19620804.0,AUS
Wayne,Hearn,R,19620805.0,USA
Simon,Bartram,R,19620807.0,CAN
Howard,Herr,R,19620816.0,RSA
Dong Wook,Song,L,19620820.0,KOR
Leighton,Alfred,L,19620827.0,GBR
Scott,Davis,R,19620827.0,USA
Ron,Erskine,R,19620903.0,USA
Sergio,Casal,R,19620908.0,ESP
Hans,Fredborg,R,19620912.0,SWE
Robert,Casey C100,R,19620916.0,AUS
William,Notar,R,19620929.0,USA
Rob,Loud,R,19621005.0,USA
Gus,Andersen,R,19621010.0,USA
Gustavo,Luza,R,19621011.0,ARG
Martin,Wostenholme,R,19621011.0,CAN
Marcelo,Ingaramo,L,19621013.0,ARG
Shahar,Perkiss,R,19621014.0,ISR
Mike,Smith,R,19621016.0,USA
Craig A,Miller,R,19621018.0,AUS
Jon,Sorbo,R,19621019.0,USA
Christo,Van Rensburg,R,19621023.0,RSA
Laurie,Warder,R,19621023.0,AUS
Rill,Baxter,R,19621026.0,USA
Oliver,Freund,R,19621107.0,GER
Peter Franz,Schweyer,R,19621119.0,GER
Polo,Cowan,R,19621120.0,USA
Bong Soo,Kim,R,19621130.0,KOR
Brett,Dickinson,R,19621204.0,USA
Christoph,Zipf,R,19621205.0,GER
Klaus,Weitzenburger,R,19621212.0,GER
Russell,Barlow,L,19621218.0,AUS
Mike,Pazourek,R,19621220.0,USA
David,Livingston,R,19621229.0,USA
Christophe,Bernelle,R,19621231.0,FRA
Steve,Shaw,R,19630101.0,GBR
Chris,Schoop,R,19630102.0,USA
Gregg,Hill,R,19630104.0,USA
Eric,Korita,R,19630113.0,USA
Jarek,Srnensky,R,19630116.0,SUI
Joe,De Foor,R,19630202.0,USA
Rashid,Malik,R,19630202.0,PAK
Rob,Mitchell,R,19630216.0,USA
Alexandre,Hocevar,R,19630219.0,BRA
Joakim,Nystrom,R,19630220.0,SWE
Francesco,Cancellotti,R,19630227.0,ITA
Peter,Kolaric,R,19630301.0,USA
Miguel,Nido,R,19630308.0,PUR
Craig D,Miller,R,19630310.0,USA
Robinson,Ureta,R,19630310.0,CHI
Jorgen,Windahl,R,19630312.0,SWE
Josef,Cihak,R,19630319.0,CZE
Paul,Annacone,R,19630320.0,USA
Christian,Jessel,R,19630322.0,GER
Mike,Lee,R,19630322.0,USA
George,Bezecny,R,19630324.0,USA
Sammy,Giammalva Jr,R,19630324.0,USA
Antony,Emerson,R,19630329.0,AUS
Luca,Bottazzi,R,19630401.0,ITA
Tobias,Svantesson,R,19630401.0,SWE
Stefan,Heckmanns,R,19630406.0,GER
Magnus,Tideman,R,19630409.0,SWE
Dominik Guido,Utzinger,R,19630412.0,SUI
John,Slater,R,19630412.0,GBR
Peter,Carlsson,L,19630413.0,SWE
Jean Marc,Piacentile,R,19630418.0,FRA
Nick,Mantzouris,R,19630419.0,USA
Armin,Kopf,R,19630423.0,GER
Nelson,Aerts,R,19630425.0,BRA
Harald,Rittersbacher,R,19630427.0,GER
Khalid,Outaleb,R,19630427.0,MAR
Robert,Seguso,R,19630501.0,USA
Patrice,Kuchna,R,19630510.0,FRA
Roberto,Arguello,U,19630512.0,ARG
Wally,Masur,R,19630513.0,AUS
Jorge,Lozano,R,19630517.0,MEX
Mark,Murphy,R,19630519.0,USA
Ken,Flach,R,19630524.0,USA
Chris,Mcgarey,R,19630527.0,USA
Barry,Moir,R,19630601.0,RSA
Rostislav,Piskacek,R,19630602.0,CZE
Paul,Vojtischek,R,19630613.0,GER
Andrew,Burrow,R,19630617.0,RSA
Denys,Maasdorp,R,19630617.0,RSA
Evan,Ratner,R,19630620.0,USA
Matt,Anger,R,19630620.0,USA
Michael,Robertson,R,19630702.0,USA
Henri,Leconte,L,19630704.0,FRA
Ruben,Lamothe,R,19630704.0,HAI
Jaromir,Becka,R,19630706.0,GER
Joey,Rive,L,19630708.0,USA
Allen,Miller,R,19630709.0,USA
Alex,Stepanek,R,19630711.0,GER
Thierry,Tulasne,R,19630712.0,FRA
Girts,Dzelde,R,19630716.0,LAT
Mikael,Pernfors,R,19630716.0,SWE
Craig,Campbell,R,19630718.0,RSA
Slobodan,Zivojinovic,R,19630723.0,YUG
Doug,Burke,R,19630725.0,JAM
Shiel,Kumar,L,19630726.0,IND
Mauro,Menezes,R,19630727.0,BRA
Libor,Pimek,R,19630803.0,BEL
Alessandro,De Minicis,R,19630804.0,ITA
Kai,Niemi,R,19630810.0,FIN
Tjahjono,Tjahjono,R,19630815.0,INA
Luiz,Mattar,R,19630818.0,BRA
Yahiya,Doumbia,R,19630825.0,SEN
Simone,Colombo,R,19630828.0,ITA
Greg,Holmes,R,19630829.0,USA
Deane,Frey,R,19630906.0,USA
Chris,Kennedy,R,19630914.0,USA
Harold,Hecht,R,19630914.0,USA
Patrick,Schmidt,R,19630917.0,GER
Thomas,Hogstedt,R,19630921.0,SWE
Fred,Perrin,R,19630923.0,USA
Jon,Levine,R,19630929.0,USA
Peter,Ballauff,R,19630929.0,GER
Nick,Fulwood,R,19631002.0,GBR
Dan,Goldie,R,19631003.0,USA
Sylvano,Simone,R,19631010.0,ITA
Doug,Weber,R,19631014.0,USA
Stefan,Eriksson,R,19631017.0,SWE
Kimmo,Alkio,R,19631025.0,FIN
Todd,Witsken,R,19631104.0,USA
Mark,Styslinger,R,19631105.0,USA
Jeff,Klaparda,R,19631107.0,USA
Christopher,Sammer,R,19631110.0,GER
Earl,Grainger,R,19631111.0,RSA
Farley,Weiss,R,19631113.0,USA
Andrew,Castle,R,19631115.0,GBR
Gregg,Hahn,R,19631115.0,USA
Edvaldo,Oliveira,R,19631118.0,BRA
Pat,Harrison,R,19631125.0,USA
Charlton,Eagle,R,19631130.0,AUS
Stephen,Aniston,R,19631204.0,USA
Peter,Wright,R,19631208.0,USA
Tim,Pawsat,R,19631210.0,USA
Dacio,Campos,R,19631218.0,BRA
Tom,Fontana,R,19631219.0,USA
Peter,Thrupp,R,19631223.0,AUS
Ned,Caswell,R,19631228.0,USA
Milan,Srejber,R,19631230.0,CZE
Johnny,Goudenbour,R,19631231.0,LUX
Mike,Massie,R,19640102.0,USA
Loic,Courteau,R,19640106.0,FRA
Joe,Heldmann,R,19640110.0,USA
Eduardo,Masso,L,19640111.0,BEL
Jeff,Jackard,R,19640113.0,USA
Roger,Smith,R,19640120.0,BAH
Stuart,Bale,L,19640121.0,GBR
Bo,Johnson,R,19640123.0,USA
Carl,Limberger,R,19640124.0,AUS
Tim,Siegel,R,19640124.0,USA
Neil,Smith,R,19640128.0,RSA
Ricardo,Acioly,R,19640204.0,BRA
Jim,Pugh,R,19640205.0,USA
Gerald,Marzenell,R,19640206.0,GER
Bruno,Dadillon,R,19640209.0,FRA
Guillermo,Rivas,R,19640209.0,ARG
Peter,Palandjian,R,19640212.0,USA
John,Sobel,R,19640215.0,USA
Julian,Barham,R,19640223.0,USA
Martin,Fortun,R,19640224.0,GER
Massimiliano,Narducci,R,19640225.0,ITA
Henrik,Sundstrom,R,19640229.0,SWE
John,Ross,R,19640229.0,USA
Stefan,Eggmayer,R,19640229.0,GER
Marcos Aurelio,Gorriz,L,19640304.0,ESP
Gap Taik,Ro,R,19640305.0,KOR
Edoardo,Mazza,R,19640315.0,ITA
David,Felgate,R,19640319.0,GBR
Hans,Schwaier,R,19640324.0,GER
Dean,Botha,R,19640330.0,RSA
Kelly,Jones,R,19640331.0,USA
Randy,Vigmostad,R,19640402.0,USA
Christian,Geyer,L,19640412.0,GER
Bruce,Man Son Hing,R,19640413.0,USA
Jim,Grabb,R,19640414.0,USA
Jaroslav,Bulant,R,19640421.0,CZE
Robert,Pellizzi,R,19640422.0,USA
Ricki,Osterthun,R,19640502.0,GER
Goran,Prpic,R,19640504.0,CRO
Massimo,Cierro,R,19640507.0,ITA
Henry,Somerville,R,19640508.0,USA
John,Letts,R,19640511.0,USA
Bobby,Banck,R,19640516.0,USA
Menno,Oosting,R,19640517.0,NED
Miloslav,Mecir,R,19640519.0,SVK
Eddie,Stewart,R,19640520.0,USA
Alfonso,Mora,R,19640523.0,VEN
Ira,Schwartz,R,19640524.0,USA
Peter,Lindgren,R,19640601.0,SWE
Geoff,Roper,R,19640603.0,CAN
Jim,Sharton,R,19640606.0,USA
Johan,Vekemans,R,19640612.0,NED
Mark,Ozer,R,19640616.0,USA
Craig,Boynton,R,19640619.0,USA
Eric,Wilborts,R,19640620.0,NED
Borja,Uribe,R,19640624.0,ESP
Francisco,Maciel,R,19640701.0,MEX
Monty,Oppenheim,R,19640708.0,USA
Martin,Laurendeau,R,19640710.0,CAN
Oleksandr,Dolgopolov,R,19640710.0,UKR
Dave,Delseni,R,19640722.0,USA
Michael,Kures,R,19640725.0,USA
Lars,Holmblad,R,19640731.0,SWE
Heiner,Moraing,R,19640803.0,GER
Chuck,Willenborg,R,19640806.0,USA
Peter,Carter,R,19640809.0,AUS
Francisco,Yunis,R,19640812.0,ARG
Richard,Vogel,R,19640813.0,CZE
Peter,Smith,R,19640815.0,USA
Jimmy,Arias,R,19640816.0,USA
Mats,Wilander,R,19640822.0,SWE
Jordi,Arrese,R,19640829.0,ESP
David,Lewis,R,19640903.0,NZL
Joel,Figueras,R,19640907.0,ESP
Richard,Matuszewski,R,19640907.0,USA
Philip,Johnson,R,19640911.0,USA
Byron,Talbot,R,19640915.0,RSA
Den,Bishop,L,19640918.0,USA
Ed,Nagel,R,19640926.0,USA
Tom,Nijssen,R,19641001.0,NED
Brett,Greenwood,R,19641006.0,AUS
Martin,Jaite,R,19641009.0,ARG
Carlos,Di Laura,L,19641019.0,PER
Dexter,Macbride,R,19641021.0,USA
Cesar,Kist,R,19641022.0,BRA
Bobby,Blair,R,19641024.0,USA
Luis,Gonzalez,R,19641025.0,COL
John,Bartos,R,19641026.0,USA
Lawson,Duncan,R,19641026.0,USA
Massimo,Zampieri,R,19641106.0,ITA
Jeff,Chambers,R,19641109.0,USA
Tom,Mercer,R,19641110.0,USA
Jakob,Hlasek,R,19641112.0,SUI
Corrado,Aprili,R,19641113.0,ITA
Ronald,Agenor,R,19641113.0,USA
Dave,Richmond,R,19641120.0,USA
Larry,Scott,R,19641121.0,USA
Pasi,Virtanen,R,19641124.0,FIN
Markus,Gau,R,19641125.0,GER
Scott,Mcteer,R,19641127.0,USA
Shawn,Taylor,R,19641208.0,USA
Steve,Devries,R,19641208.0,USA
Eduardo,Oncins,R,19641210.0,BRA
Christopher,Juliusson,R,19641211.0,SWE
Gary,Muller,L,19641227.0,RSA
Rick,Leach,L,19641228.0,USA
Guy,Forget,L,19650104.0,FRA
Axel,Krieg,R,19650107.0,GER
Chris,Kermode,R,19650113.0,GBR
Richard,Ashby,R,19650114.0,USA
Bill,Stanley,R,19650122.0,USA
Miguel,Dungo,R,19650123.0,PHI
Stefan,Fueg,R,19650124.0,GER
Jose Antonio,Fernandez,R,19650126.0,CHI
Peter,Lundgren,R,19650129.0,SWE
Charles,Merzbacher,R,19650131.0,USA
Richard,Schmidt,R,19650131.0,USA
Tarik,Benhabiles,R,19650205.0,FRA
David,De Miguel,R,19650207.0,ESP
Rudiger,Benz,R,19650210.0,GER
Michele,Fioroni,R,19650216.0,ITA
Michael,Westphal,R,19650219.0,GER
Charles,Beckman,R,19650301.0,USA
Jorge,Bardou,R,19650305.0,ESP
Dean,Goldfine,R,19650308.0,USA
Eric,Jelen,R,19650311.0,GER
Brian,Barker,R,19650312.0,USA
Marian,Vajda,R,19650324.0,SVK
Karel,Novacek,R,19650330.0,CZE
Alaaddin,Karagoz,R,19650405.0,TUR
Alberto,Paris,R,19650405.0,LUX
Alexander,Mronz,R,19650407.0,GER
Paolo,Cane,R,19650409.0,ITA
Ville,Jansson,R,19650410.0,SWE
Chris,Pridham,R,19650411.0,CAN
Dave,Clark,R,19650419.0,USA
Michael,Walker,L,19650421.0,HKG
Andrew,Lobb,R,19650424.0,NZL
Angelo,Mangiante,R,19650427.0,ITA
Jimmy,Brown,R,19650428.0,USA
Fredrik,Rosenquist,R,19650430.0,SWE
Patrick,Baur,R,19650503.0,GER
Fredrik,Waern,R,19650505.0,SWE
Robert,Phillips P239,R,19650510.0,USA
Ivica,Tolic,R,19650512.0,CRO
Mark,Avedikian,R,19650517.0,USA
Pat,Cash,R,19650527.0,AUS
Steve,Bickham,R,19650527.0,USA
Eric,Rosenfeld,R,19650528.0,USA
David,Harkness,L,19650529.0,USA
Emilio,Sanchez,R,19650529.0,ESP
Branislav,Stankovic,R,19650530.0,SVK
Anthony,Lane,R,19650531.0,AUS
Jonathan,Canter,R,19650604.0,USA
Jose,Wasserfirer,R,19650608.0,BRA
Claudio,Mezzadri,R,19650610.0,SUI
Mika,Hedman,R,19650614.0,FIN
Morten,Christensen,R,19650615.0,DEN
Gianluca,Pozzi,L,19650617.0,ITA
Sang Yoon,Lee,R,19650621.0,KOR
Christoph,Schaal,R,19650624.0,GER
John,Southcombe,R,19650630.0,GBR
Simon,Youl,R,19650701.0,AUS
James,Turner,R,19650702.0,GBR
Juan,Pino,R,19650703.0,CUB
Paul,Hand,R,19650703.0,GBR
John,Frawley,R,19650704.0,AUS
Gustav,Fichardt,R,19650707.0,RSA
Andrew,Sproule,R,19650708.0,GBR
Thomas,Haldin,R,19650711.0,SWE
Armin,Steger,R,19650717.0,GER
Juan Pablo,Queirolo,R,19650720.0,CHI
Daniel,Leal,R,19650721.0,USA
Mario,Tabares,R,19650722.0,CUB
Gustavo,Garetto,R,19650723.0,ARG
Jaime,Cortes,R,19650726.0,COL
Peter,Russell,R,19650728.0,GBR
Ulf,Fischer,R,19650729.0,GER
Howard,Endelman,R,19650730.0,USA
Armando,Perez,R,19650803.0,CUB
Royce,Deppe,R,19650811.0,RSA
Marc,Walder,R,19650819.0,SUI
Fernando,Roese,R,19650824.0,BRA
John,Tsumas,R,19650825.0,USA
Kai,Giesker,R,19650825.0,GER
Scott,Patridge,R,19650831.0,USA
Pieter,Aldrich,R,19650907.0,RSA
Jean Philippe,Fleurian,R,19650911.0,FRA
Jose,Clavet,R,19650911.0,ESP
Karsten,Saniter,R,19650913.0,GER
Casey,Merickel,R,19650918.0,USA
Franck,Fevrier,R,19650919.0,FRA
Damir,Buljevic,R,19650922.0,CRO
Mark,Woodforde,L,19650923.0,AUS
Desmond,Tyson,R,19650926.0,AUS
Mark,Jacobson,R,19650926.0,USA
Doug,Pielet,R,19650929.0,USA
Stefan,Lochbihler,R,19651001.0,AUT
Darren,Cahill,R,19651002.0,AUS
Richey,Reneberg,R,19651005.0,USA
Mike,Wolf,L,19651006.0,USA
James,Schor,R,19651014.0,USA
Chuck,Swayne,R,19651018.0,USA
Amos,Mansdorf,R,19651020.0,ISR
Derrick,Rostagno,R,19651025.0,USA
Richard,Holt,R,19651029.0,USA
Steve,Kennedy,R,19651030.0,USA
Ashley,Rhoney,R,19651031.0,USA
Scott,Moody,R,19651105.0,USA
Danny,Granot,R,19651111.0,USA
Ian,Aler,R,19651111.0,USA
Adrian,Graimprey,R,19651117.0,LUX
Eric,Amend,R,19651117.0,USA
Grant,Connell,L,19651117.0,CAN
Ed,Ross,R,19651120.0,USA
Michael,Daniel,R,19651121.0,ISR
Cary,Sochin,R,19651125.0,USA
Matthew,Litsky,R,19651204.0,USA
Nam Ju,Bae,R,19651205.0,KOR
Otis,Smith,L,19651208.0,USA
Ken,Diller,R,19651211.0,USA
Arkie,Engle,L,19651219.0,USA
Bryan,Shelton,R,19651222.0,USA
Scott,Warner,R,19651222.0,USA
Olli,Rahnasto,R,19651228.0,FIN
Andreas,Lesch,L,19660104.0,GER
Mike,Velasquez,R,19660107.0,USA
Klaus,Langenbach,R,19660109.0,GER
Herbert,Sandberg,R,19660112.0,GER
Christian,Pottinger,R,19660117.0,GER
Stefan,Edberg,R,19660119.0,SWE
Howard,Schwartz,R,19660124.0,USA
Kenny,Thorne,R,19660124.0,USA
Jens,Peter,L,19660128.0,GER
Johan,Carlsson,R,19660129.0,SWE
Daniel,Marco,R,19660131.0,ESP
Jorg,Muller,L,19660201.0,GER
Paul,Koscielski,R,19660201.0,USA
Andrei,Chesnokov,R,19660202.0,RUS
Ryan,Blake,R,19660204.0,USA
Nicklas,Kroon,R,19660205.0,SWE
Alex,Antonitsch,R,19660208.0,AUT
Patrik,Kuhnen,R,19660211.0,GER
Paul,Haarhuis,R,19660219.0,NED
Krassimir,Lazarov,R,19660306.0,BUL
Danilo,Marcelino,R,19660308.0,BRA
Andres,Vysand,R,19660310.0,GER
Nils,Brandau,R,19660316.0,GER
Martin,Hipp,R,19660318.0,GER
Evert Jan,Hulshof,R,19660319.0,NED
Brad,Pearce,R,19660321.0,USA
Roberto,Azar,L,19660321.0,ARG
Johan,Donar,R,19660324.0,SWE
Mike,Holten,L,19660330.0,USA
Uwe,Allman,R,19660409.0,GER
Stephen,Botfield,R,19660410.0,GBR
Pat,Crow,R,19660411.0,USA
Andrei,Olhovskiy,R,19660415.0,RUS
Jose,Daher,R,19660420.0,BRA
Eric,Winogradsky,R,19660422.0,FRA
Brian,Page,R,19660508.0,USA
Charlie,Singer,R,19660509.0,USA
Peter,Svensson,L,19660509.0,SWE
Greg,Van Emburgh,R,19660510.0,USA
Mark,Kratzmann,L,19660517.0,AUS
Vincent,Van Gelderen,R,19660517.0,NED
Scott,Morse,R,19660531.0,USA
Mike,Baroch,R,19660601.0,AUS
Sean,Cole,R,19660602.0,GBR
Axel,Hornung,R,19660606.0,GER
Rikard,Bergh,L,19660614.0,SWE
Luke,Jensen,U,19660618.0,USA
Michael,Tauson,R,19660625.0,DEN
Patrick,Mcenroe,R,19660701.0,USA
Trey,Carter,R,19660702.0,USA
Michael,Oberleitner,R,19660717.0,AUT
Audun,Jensen,R,19660722.0,NOR
Chris,Greer,R,19660722.0,USA
Thomas,Gollwitzer,R,19660724.0,GER
John,Schmitt,R,19660725.0,USA
Eric,Crabb,R,19660726.0,CAN
Paolo,Bardessa,R,19660727.0,ITA
Udo,Riglewski,R,19660728.0,GER
Thomas,Schaeck,R,19660730.0,GER
Horacio,De La Pena,L,19660801.0,ARG
Stefan,Kruger,R,19660803.0,RSA
Scott,Melville,R,19660804.0,USA
Philippe,Pech,L,19660809.0,FRA
Mikael,Stadling,L,19660810.0,SWE
Shelby,Cannon,L,19660819.0,USA
Martin,Barba,R,19660822.0,USA
Dirk,Leppen,R,19660823.0,GER
Lars Anders,Wahlgren,R,19660824.0,SWE
Thierry,Champion,R,19660831.0,FRA
Dean,Johnson,R,19660907.0,RSA
Denis,Langaskens,R,19660920.0,BEL
Fernando,Lleo,R,19660925.0,ESP
Fernando,Garcia Lleo,R,19660925.0,ESP
Antonio,Altobelli,R,19660926.0,ITA
Paul,Palandjian,L,19660928.0,USA
Mike,Chinchiolo,R,19661002.0,USA
Ted,Scherman,R,19661003.0,USA
Jeff,Hersh,R,19661011.0,USA
Toshihisa,Tsuchihashi,R,19661018.0,JPN
Brad,Koontz,R,19661021.0,USA
John,Carras,R,19661021.0,USA
Jonas,Svensson,R,19661021.0,SWE
Sven,Salumaa,R,19661021.0,USA
Ben,Papell,R,19661029.0,USA
Jan Willem,Lodder,R,19661103.0,NED
Ola,Jonsson J092,R,19661103.0,SWE
Alexander,Pfann,R,19661107.0,AUT
Peter,Herrmann,R,19661107.0,USA
Jeff,Greenwald,R,19661110.0,USA
David,Pollack,R,19661112.0,USA
Jeff,Brown,R,19661115.0,USA
Neil,Broad,R,19661120.0,GBR
Jay,Berger,R,19661126.0,USA
